Id,ProductId,ProductRefId,IsActive,Name,RefId,ImageUrl,PackagedHeight,PackagedLength,PackagedWidth,PackagedWeightKg,Height,Length,Width,WeightKg,CubicWeight,IsKit,CreationDate,RewardValue,EstimatedDateArrival,ManufacturerCode,CommercialConditionId,MeasurementUnit,UnitMultiplier,ModalType,KitItensSellApart,ActivateIfPossible
,,P000154461,false,Color UNIQUE Size 6,95369546,https://i.ibb.co/FJjV79t/Vans-Checkerboard.png,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000154461,false,Color UNIQUE Size 6.5,92912269,https://i.ibb.co/FJjV79t/Vans-Checkerboard.png,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000154461,false,Color UNIQUE Size 7,94114617,https://i.ibb.co/FJjV79t/Vans-Checkerboard.png,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000154461,false,Color UNIQUE Size 7.5,95938540,https://i.ibb.co/FJjV79t/Vans-Checkerboard.png,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000154461,false,Color UNIQUE Size 8,87140528,https://i.ibb.co/FJjV79t/Vans-Checkerboard.png,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000154461,false,Color UNIQUE Size 8.5,93952377,https://i.ibb.co/FJjV79t/Vans-Checkerboard.png,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000154461,false,Color UNIQUE Size 9,95325865,https://i.ibb.co/FJjV79t/Vans-Checkerboard.png,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000154461,false,Color UNIQUE Size 9.5,96492150,https://i.ibb.co/FJjV79t/Vans-Checkerboard.png,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000154461,false,Color UNIQUE Size 10,94047338,https://i.ibb.co/FJjV79t/Vans-Checkerboard.png,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000154461,false,Color UNIQUE Size 10.5,96409740,https://i.ibb.co/FJjV79t/Vans-Checkerboard.png,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000154461,false,Color UNIQUE Size 11,94978350,https://i.ibb.co/FJjV79t/Vans-Checkerboard.png,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000154461,false,Color UNIQUE Size 11.5,90766589,https://i.ibb.co/FJjV79t/Vans-Checkerboard.png,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000154461,false,Color UNIQUE Size 12,91270602,https://i.ibb.co/FJjV79t/Vans-Checkerboard.png,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000170879,false,Color BLACK Size 6,94394290,https://i.ibb.co/0J8B0v3/Dr-Martens-Black.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000170879,false,Color BLACK Size 6.5,95597850,https://i.ibb.co/0J8B0v3/Dr-Martens-Black.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000170879,false,Color BLACK Size 7,95859437,https://i.ibb.co/0J8B0v3/Dr-Martens-Black.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000170879,false,Color BLACK Size 7.5,96405171,https://i.ibb.co/0J8B0v3/Dr-Martens-Black.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000170879,false,Color BLACK Size 8,96213377,https://i.ibb.co/0J8B0v3/Dr-Martens-Black.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000170879,false,Color BLACK Size 8.5,93501448,https://i.ibb.co/0J8B0v3/Dr-Martens-Black.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000170879,false,Color BLACK Size 9,95668995,https://i.ibb.co/0J8B0v3/Dr-Martens-Black.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000170879,false,Color BLACK Size 9.5,95994765,https://i.ibb.co/0J8B0v3/Dr-Martens-Black.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000170879,false,Color BLACK Size 10,96017302,https://i.ibb.co/0J8B0v3/Dr-Martens-Black.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000170879,false,Color BLACK Size 10.5,94958833,https://i.ibb.co/0J8B0v3/Dr-Martens-Black.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000170879,false,Color BLACK Size 11,94911052,https://i.ibb.co/0J8B0v3/Dr-Martens-Black.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000170879,false,Color BLACK Size 11.5,94668996,https://i.ibb.co/0J8B0v3/Dr-Martens-Black.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000170879,false,Color BLACK Size 12,87134846,https://i.ibb.co/0J8B0v3/Dr-Martens-Black.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000212437,false,Color WHITE Size 6,93389937,https://i.ibb.co/TYxHNY7/Dr-Martens-White.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000212437,false,Color WHITE Size 6.5,96068499,https://i.ibb.co/TYxHNY7/Dr-Martens-White.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000212437,false,Color WHITE Size 7,95689265,https://i.ibb.co/TYxHNY7/Dr-Martens-White.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000212437,false,Color WHITE Size 7.5,80999846,https://i.ibb.co/TYxHNY7/Dr-Martens-White.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000212437,false,Color WHITE Size 8,93060124,https://i.ibb.co/TYxHNY7/Dr-Martens-White.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000212437,false,Color WHITE Size 8.5,94260793,https://i.ibb.co/TYxHNY7/Dr-Martens-White.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000212437,false,Color WHITE Size 9,81689024,https://i.ibb.co/TYxHNY7/Dr-Martens-White.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000212437,false,Color WHITE Size 9.5,96287257,https://i.ibb.co/TYxHNY7/Dr-Martens-White.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000212437,false,Color WHITE Size 10,87133016,https://i.ibb.co/TYxHNY7/Dr-Martens-White.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000212437,false,Color WHITE Size 10.5,96062238,https://i.ibb.co/TYxHNY7/Dr-Martens-White.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000212437,false,Color WHITE Size 11,95397532,https://i.ibb.co/TYxHNY7/Dr-Martens-White.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000212437,false,Color WHITE Size 11.5,85087277,https://i.ibb.co/TYxHNY7/Dr-Martens-White.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000212437,false,Color WHITE Size 12,93502422,https://i.ibb.co/TYxHNY7/Dr-Martens-White.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000193522,false,Color BLUE Size 6,94295650,https://i.ibb.co/8YBrLYT/Havaianas-Blue.png,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000193522,false,Color BLUE Size 6.5,87538454,https://i.ibb.co/8YBrLYT/Havaianas-Blue.png,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000193522,false,Color BLUE Size 7,94223725,https://i.ibb.co/8YBrLYT/Havaianas-Blue.png,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000193522,false,Color BLUE Size 7.5,96031218,https://i.ibb.co/8YBrLYT/Havaianas-Blue.png,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000193522,false,Color BLUE Size 8,94394702,https://i.ibb.co/8YBrLYT/Havaianas-Blue.png,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000193522,false,Color BLUE Size 8.5,89796749,https://i.ibb.co/8YBrLYT/Havaianas-Blue.png,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000193522,false,Color BLUE Size 9,94125095,https://i.ibb.co/8YBrLYT/Havaianas-Blue.png,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000193522,false,Color BLUE Size 9.5,94508656,https://i.ibb.co/8YBrLYT/Havaianas-Blue.png,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000193522,false,Color BLUE Size 10,94578980,https://i.ibb.co/8YBrLYT/Havaianas-Blue.png,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000193522,false,Color BLUE Size 10.5,96540088,https://i.ibb.co/8YBrLYT/Havaianas-Blue.png,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000193522,false,Color BLUE Size 11,95933775,https://i.ibb.co/8YBrLYT/Havaianas-Blue.png,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000193522,false,Color BLUE Size 11.5,94237001,https://i.ibb.co/8YBrLYT/Havaianas-Blue.png,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000193522,false,Color BLUE Size 12,96475850,https://i.ibb.co/8YBrLYT/Havaianas-Blue.png,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000212895,false,Color ORANGE Size 6,96234343,https://i.ibb.co/jk2wmN0/Havaianas-Orange.png,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000212895,false,Color ORANGE Size 6.5,95067777,https://i.ibb.co/jk2wmN0/Havaianas-Orange.png,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000212895,false,Color ORANGE Size 7,95641213,https://i.ibb.co/jk2wmN0/Havaianas-Orange.png,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000212895,false,Color ORANGE Size 7.5,95931477,https://i.ibb.co/jk2wmN0/Havaianas-Orange.png,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000212895,false,Color ORANGE Size 8,81683536,https://i.ibb.co/jk2wmN0/Havaianas-Orange.png,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000212895,false,Color ORANGE Size 8.5,80331767,https://i.ibb.co/jk2wmN0/Havaianas-Orange.png,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000212895,false,Color ORANGE Size 9,81689036,https://i.ibb.co/jk2wmN0/Havaianas-Orange.png,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000212895,false,Color ORANGE Size 9.5,96212953,https://i.ibb.co/jk2wmN0/Havaianas-Orange.png,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000212895,false,Color ORANGE Size 10,95325662,https://i.ibb.co/jk2wmN0/Havaianas-Orange.png,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000212895,false,Color ORANGE Size 10.5,95669002,https://i.ibb.co/jk2wmN0/Havaianas-Orange.png,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000212895,false,Color ORANGE Size 11,95930887,https://i.ibb.co/jk2wmN0/Havaianas-Orange.png,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000212895,false,Color ORANGE Size 11.5,93386002,https://i.ibb.co/jk2wmN0/Havaianas-Orange.png,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000212895,false,Color ORANGE Size 12,93389582,https://i.ibb.co/jk2wmN0/Havaianas-Orange.png,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000212884,false,Color WHITE Size 6,96068505,https://i.ibb.co/BwY3xWm/Havaianas-White.png,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000212884,false,Color WHITE Size 6.5,87970474,https://i.ibb.co/BwY3xWm/Havaianas-White.png,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000212884,false,Color WHITE Size 7,95376363,https://i.ibb.co/BwY3xWm/Havaianas-White.png,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000212884,false,Color WHITE Size 7.5,95072065,https://i.ibb.co/BwY3xWm/Havaianas-White.png,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000212884,false,Color WHITE Size 8,93501596,https://i.ibb.co/BwY3xWm/Havaianas-White.png,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000212884,false,Color WHITE Size 8.5,96213009,https://i.ibb.co/BwY3xWm/Havaianas-White.png,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000212884,false,Color WHITE Size 9,96784292,https://i.ibb.co/BwY3xWm/Havaianas-White.png,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000212884,false,Color WHITE Size 9.5,93503133,https://i.ibb.co/BwY3xWm/Havaianas-White.png,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000212884,false,Color WHITE Size 10,95933602,https://i.ibb.co/BwY3xWm/Havaianas-White.png,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000212884,false,Color WHITE Size 10.5,95694741,https://i.ibb.co/BwY3xWm/Havaianas-White.png,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000212884,false,Color WHITE Size 11,92023218,https://i.ibb.co/BwY3xWm/Havaianas-White.png,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000212884,false,Color WHITE Size 11.5,94476179,https://i.ibb.co/BwY3xWm/Havaianas-White.png,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000212884,false,Color WHITE Size 12,93389516,https://i.ibb.co/BwY3xWm/Havaianas-White.png,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000201191,false,Color UNIQUE Size 6,93389964,https://i.ibb.co/D4Fjzhv/Osklen-Creeper.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000201191,false,Color UNIQUE Size 6.5,96481040,https://i.ibb.co/D4Fjzhv/Osklen-Creeper.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000201191,false,Color UNIQUE Size 7,96341096,https://i.ibb.co/D4Fjzhv/Osklen-Creeper.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000201191,false,Color UNIQUE Size 7.5,92023393,https://i.ibb.co/D4Fjzhv/Osklen-Creeper.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000201191,false,Color UNIQUE Size 8,93502568,https://i.ibb.co/D4Fjzhv/Osklen-Creeper.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000201191,false,Color UNIQUE Size 8.5,87134885,https://i.ibb.co/D4Fjzhv/Osklen-Creeper.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000201191,false,Color UNIQUE Size 9,95765297,https://i.ibb.co/D4Fjzhv/Osklen-Creeper.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000201191,false,Color UNIQUE Size 9.5,95954715,https://i.ibb.co/D4Fjzhv/Osklen-Creeper.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000201191,false,Color UNIQUE Size 10,95606748,https://i.ibb.co/D4Fjzhv/Osklen-Creeper.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000201191,false,Color UNIQUE Size 10.5,95736669,https://i.ibb.co/D4Fjzhv/Osklen-Creeper.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000201191,false,Color UNIQUE Size 11,69851901,https://i.ibb.co/D4Fjzhv/Osklen-Creeper.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000201191,false,Color UNIQUE Size 11.5,95397354,https://i.ibb.co/D4Fjzhv/Osklen-Creeper.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000201191,false,Color UNIQUE Size 12,81688486,https://i.ibb.co/D4Fjzhv/Osklen-Creeper.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000201193,false,Color GREEN Size 6,56361161,https://i.ibb.co/Tbk9rHw/Birken-Bold-Jane.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000201193,false,Color GREEN Size 6.5,95591256,https://i.ibb.co/Tbk9rHw/Birken-Bold-Jane.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000201193,false,Color GREEN Size 7,95376963,https://i.ibb.co/Tbk9rHw/Birken-Bold-Jane.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000201193,false,Color GREEN Size 7.5,94956835,https://i.ibb.co/Tbk9rHw/Birken-Bold-Jane.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000201193,false,Color GREEN Size 8,96017078,https://i.ibb.co/Tbk9rHw/Birken-Bold-Jane.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000201193,false,Color GREEN Size 8.5,94338580,https://i.ibb.co/Tbk9rHw/Birken-Bold-Jane.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000201193,false,Color GREEN Size 9,95369246,https://i.ibb.co/Tbk9rHw/Birken-Bold-Jane.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000201193,false,Color GREEN Size 9.5,96213473,https://i.ibb.co/Tbk9rHw/Birken-Bold-Jane.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000201193,false,Color GREEN Size 10,95931016,https://i.ibb.co/Tbk9rHw/Birken-Bold-Jane.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000201193,false,Color GREEN Size 10.5,95870526,https://i.ibb.co/Tbk9rHw/Birken-Bold-Jane.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000201193,false,Color GREEN Size 11,80715875,https://i.ibb.co/Tbk9rHw/Birken-Bold-Jane.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000201193,false,Color GREEN Size 11.5,94476045,https://i.ibb.co/Tbk9rHw/Birken-Bold-Jane.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000201193,false,Color GREEN Size 12,92407300,https://i.ibb.co/Tbk9rHw/Birken-Bold-Jane.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000213388,false,Color PINK Size 6,95694726,https://i.ibb.co/cJdLjmG/Birken-Orchid.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000213388,false,Color PINK Size 6.5,94685860,https://i.ibb.co/cJdLjmG/Birken-Orchid.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000213388,false,Color PINK Size 7,93389913,https://i.ibb.co/cJdLjmG/Birken-Orchid.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000213388,false,Color PINK Size 7.5,92022724,https://i.ibb.co/cJdLjmG/Birken-Orchid.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000213388,false,Color PINK Size 8,96068393,https://i.ibb.co/cJdLjmG/Birken-Orchid.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000213388,false,Color PINK Size 8.5,95759170,https://i.ibb.co/cJdLjmG/Birken-Orchid.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000213388,false,Color PINK Size 9,94134311,https://i.ibb.co/cJdLjmG/Birken-Orchid.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000213388,false,Color PINK Size 9.5,94476018,https://i.ibb.co/cJdLjmG/Birken-Orchid.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000213388,false,Color PINK Size 10,96028343,https://i.ibb.co/cJdLjmG/Birken-Orchid.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000213388,false,Color PINK Size 10.5,94338880,https://i.ibb.co/cJdLjmG/Birken-Orchid.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000213388,false,Color PINK Size 11,49165007,https://i.ibb.co/cJdLjmG/Birken-Orchid.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000213388,false,Color PINK Size 11.5,95191917,https://i.ibb.co/cJdLjmG/Birken-Orchid.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000213388,false,Color PINK Size 12,96068366,https://i.ibb.co/cJdLjmG/Birken-Orchid.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000213389,false,Color GRAY Size 6,95701109,https://i.ibb.co/VtxyqgN/Birken-Dove-GRAY.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000213389,false,Color GRAY Size 6.5,95131160,https://i.ibb.co/VtxyqgN/Birken-Dove-GRAY.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000213389,false,Color GRAY Size 7,91270681,https://i.ibb.co/VtxyqgN/Birken-Dove-GRAY.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000213389,false,Color GRAY Size 7.5,87133140,https://i.ibb.co/VtxyqgN/Birken-Dove-GRAY.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000213389,false,Color GRAY Size 8,94426598,https://i.ibb.co/VtxyqgN/Birken-Dove-GRAY.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000213389,false,Color GRAY Size 8.5,96213173,https://i.ibb.co/VtxyqgN/Birken-Dove-GRAY.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000213389,false,Color GRAY Size 9,88516355,https://i.ibb.co/VtxyqgN/Birken-Dove-GRAY.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000213389,false,Color GRAY Size 9.5,93501639,https://i.ibb.co/VtxyqgN/Birken-Dove-GRAY.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000213389,false,Color GRAY Size 10,95005092,https://i.ibb.co/VtxyqgN/Birken-Dove-GRAY.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000213389,false,Color GRAY Size 10.5,94476057,https://i.ibb.co/VtxyqgN/Birken-Dove-GRAY.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000213389,false,Color GRAY Size 11,95930899,https://i.ibb.co/VtxyqgN/Birken-Dove-GRAY.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000213389,false,Color GRAY Size 11.5,94338362,https://i.ibb.co/VtxyqgN/Birken-Dove-GRAY.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000213389,false,Color GRAY Size 12,94573427,https://i.ibb.co/VtxyqgN/Birken-Dove-GRAY.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000203161,false,Color UNIQUE Size XS,86247856,https://i.ibb.co/QCjZ47m/Farm-Sunflower-Sweater.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000203161,false,Color UNIQUE Size S,94394321,https://i.ibb.co/QCjZ47m/Farm-Sunflower-Sweater.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000203161,false,Color UNIQUE Size M,94339674,https://i.ibb.co/QCjZ47m/Farm-Sunflower-Sweater.jpg,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
